-299.0,0.0,186.0,1.624181329499996
-297.0,0.0,929.0,3.308774996762975
-295.0,0.0,2314.0,8.018334406010023
-293.0,0.0,1976.0,8.520737511489976
-291.0,0.0,12370.0,7.286910688800024
-289.0,0.0,1465.0,9.72333498969009
-287.0,0.0,3817.0,19.807368407679974
-285.0,0.0,3817.0,19.807368407679974
-283.0,0.0,3816.0,23.312993075839948
-281.0,0.0,4210.0,22.62968536292011
-279.0,0.0,4210.0,22.62968536292011
-277.0,0.0,3399.0,25.822342401899817
-275.0,0.0,4594.0,35.20242564869988
-273.0,0.0,4594.0,35.20242564869988
-271.0,0.0,4827.0,38.87292959550013
-269.0,0.0,4584.0,45.54568483200016
-267.0,0.0,4584.0,45.54568483200016
-265.0,0.0,4584.0,45.54568483200016
-263.0,0.0,4603.0,58.508891694999754
-261.0,0.0,5064.0,55.666325385699956
-259.0,0.0,5064.0,55.666325385699956
-257.0,0.0,5064.0,55.666325385699956
-255.0,0.0,5065.0,78.33672619940022
-253.0,0.0,5065.0,78.33672619940022
-251.0,0.0,4582.0,84.11326213059986
-249.0,0.0,4582.0,84.11326213059986
-247.0,0.0,4636.0,95.54083454590008
-245.0,0.0,4636.0,95.54083454590008
-243.0,0.0,4404.0,89.91743785429985
-241.0,0.0,4404.0,89.91743785429985
-239.0,0.0,4404.0,89.91743785429985
-237.0,0.0,4634.0,88.6621234732001
-235.0,0.0,4634.0,88.6621234732001
-233.0,0.0,4405.0,124.99439567929998
-231.0,0.0,4405.0,124.99439567929998
-229.0,0.0,4405.0,124.99439567929998
-227.0,0.0,4259.0,202.94123678639968
-225.0,0.0,4259.0,202.94123678639968
-223.0,0.0,4259.0,202.94123678639968
-221.0,0.0,4259.0,202.94123678639968
-219.0,0.0,4259.0,202.94123678639968
-217.0,0.0,4873.0,186.76939261479998
-215.0,0.0,4873.0,186.76939261479998
-213.0,0.0,4852.0,186.93521038780028
-211.0,0.0,4852.0,186.93521038780028
-209.0,0.0,4852.0,186.93521038780028
-207.0,0.0,5179.0,255.91273231440022
-205.0,0.0,5179.0,255.91273231440022
-203.0,0.0,5179.0,255.91273231440022
-201.0,0.0,5179.0,255.91273231440022
-199.0,0.0,5179.0,255.91273231440022
-197.0,0.0,5085.0,175.11783220139975
-195.0,0.0,5085.0,175.11783220139975
-193.0,0.0,5085.0,175.11783220139975
-191.0,0.0,5085.0,175.11783220139975
-189.0,0.0,5178.0,172.3209259394001
-187.0,0.0,5178.0,172.3209259394001
-185.0,0.0,5385.0,160.39593968160028
-183.0,0.0,5385.0,160.39593968160028
-181.0,0.0,5385.0,160.39593968160028
-179.0,0.0,5385.0,160.39593968160028
-177.0,0.0,5431.0,182.03739351289977
-175.0,0.0,5431.0,182.03739351289977
-173.0,0.0,5431.0,182.03739351289977
-171.0,0.0,5431.0,182.03739351289977
-169.0,0.0,5431.0,182.03739351289977
-167.0,0.0,5538.0,144.5287962492999
-165.0,0.0,5817.0,117.50504503889992
-163.0,0.0,5817.0,117.50504503889992
-161.0,0.0,5815.0,138.63170289630006
-159.0,0.0,5815.0,138.63170289630006
-157.0,0.0,5815.0,138.63170289630006
-155.0,0.0,5996.0,127.00390649869993
-153.0,0.0,5996.0,127.00390649869993
-151.0,0.0,5542.0,117.96405084370012
-149.0,0.0,5542.0,117.96405084370012
-147.0,0.0,5542.0,117.96405084370012
-145.0,0.0,5542.0,117.96405084370012
-143.0,0.0,6265.0,106.78914322110002
-141.0,0.0,6265.0,106.78914322110002
-139.0,0.0,6265.0,106.78914322110002
-137.0,0.0,6033.0,96.54831107519998
-135.0,0.0,5939.0,86.46278685320007
-133.0,0.0,5939.0,86.46278685320007
-131.0,0.0,5819.0,85.20011800350015
-129.0,0.0,5819.0,85.20011800350015
-127.0,0.0,5819.0,85.20011800350015
-125.0,0.0,6759.0,75.0367455257
-123.0,0.0,6758.0,67.81457943280002
-121.0,0.0,6758.0,67.81457943280002
-119.0,0.0,6758.0,67.81457943280002
-117.0,0.0,6933.0,57.611990384499975
-115.0,0.0,6933.0,57.611990384499975
-113.0,0.0,6932.0,51.66755477629995
-111.0,0.0,7009.0,45.765229469130006
-109.0,0.0,7009.0,45.765229469130006
-107.0,0.0,6279.0,37.937942302690004
-105.0,0.0,7324.0,43.58214460556599
-103.0,0.0,7325.0,59.80704599915998
-101.0,0.0,7325.0,59.80704599915998
-99.0,0.0,7325.0,59.80704599915998
-97.0,0.0,7232.0,50.33262774453
-95.0,0.0,7478.0,42.96158740556
-93.0,0.0,7478.0,42.96158740556
-91.0,0.0,7693.0,36.33170028376001
-89.0,0.0,7693.0,36.33170028376001
-87.0,0.0,7692.0,43.15135349032003
-85.0,0.0,7692.0,43.15135349032003
-83.0,0.0,7775.0,42.54649225805998
-81.0,0.0,8070.0,47.21978190918001
-79.0,0.0,8070.0,47.21978190918001
-77.0,0.0,8070.0,47.21978190918001
-75.0,0.0,8455.0,27.083737477594983
-73.0,0.0,8455.0,27.083737477594983
-71.0,0.0,8455.0,27.083737477594983
-69.0,0.0,8555.0,20.345896264064024
-67.0,0.0,8454.0,19.604001810511
-65.0,0.0,8454.0,19.604001810511
-63.0,0.0,8934.0,20.11080784316997
-61.0,0.0,8934.0,20.11080784316997
-59.0,0.0,8886.0,20.014176664138983
-57.0,0.0,8887.0,15.436936512093006
-55.0,0.0,9288.0,7.916476729356012
-53.0,0.0,12376.0,8.937627782432985
-51.0,0.0,9564.0,11.416828416554985
-49.0,0.0,9663.0,17.757353791317023
-47.0,0.0,9663.0,17.757353791317023
-45.0,0.0,10057.0,5.836654281474001
-43.0,0.0,12364.0,4.630786823257998
-41.0,0.0,10404.0,7.569716583719988
-39.0,0.0,10651.0,8.733888373095013
-37.0,0.0,10599.0,9.744307273046996
-35.0,0.0,11057.0,9.013433274947998
-33.0,0.0,10755.0,5.170745514966998
-31.0,0.0,11098.0,3.097854943427999
-29.0,0.0,11817.0,3.6286096995020007
-27.0,0.0,12342.0,2.379563000567702
-25.0,0.0,12191.0,2.8063263754076493
-23.0,0.0,12190.0,1.8748898181679994
-21.0,0.0,12264.0,1.6112727168390004
-19.0,0.0,12196.0,1.9993952549541607
-17.0,0.0,11562.0,1.0698184702875808
-15.0,0.0,11069.0,1.160312107256001
-13.0,0.0,10784.0,0.9363974468969992
-11.0,0.0,10542.0,0.6658834232860003
-9.0,0.0,9463.0,0.22276484934099952
-7.0,0.0,8696.0,0.30879280536399956
-5.0,0.0,7260.0,0.10116852130795004
-3.0,0.0,5267.0,0.03789920738228097
-1.0,0.0,382.0,0.006581859528145799
1.0,0.0,0.0,0.0054298970154460086
3.0,0.0,5490.0,0.05315976388245899
5.0,0.0,6799.0,0.13939765830881604
7.0,0.0,7843.0,0.2331824264879971
9.0,0.0,9281.0,0.3862439050332503
11.0,0.0,10145.0,0.5376101308554001
13.0,0.0,10736.0,0.8908136239280012
15.0,0.0,11147.0,1.2929942448219982
17.0,0.0,11561.0,1.8688470405190023
19.0,0.0,11963.0,1.2395106716139983
21.0,0.0,12243.0,1.712786230130997
23.0,0.0,12183.0,2.984098836340997
25.0,0.0,11393.0,3.506946025665002
27.0,0.0,12024.0,4.202224371516
29.0,0.0,11899.0,3.9732314864280025
31.0,0.0,11180.0,2.672975635147001
33.0,0.0,11457.0,6.026158225670008
35.0,0.0,11067.0,5.860995053627994
37.0,0.0,10883.0,7.259806538579994
39.0,0.0,10791.0,8.403572427119995
41.0,0.0,10600.0,7.569354463865999
43.0,0.0,10596.0,9.02181926784601
45.0,0.0,9923.0,9.523157777197
47.0,0.0,9922.0,9.307563207473994
49.0,0.0,10025.0,9.124936855111006
51.0,0.0,9616.0,14.647861451045014
53.0,0.0,9485.0,14.41549490111199
55.0,0.0,9726.0,13.7558284454
57.0,0.0,9536.0,16.742753124259995
59.0,0.0,9415.0,15.620947868229992
61.0,0.0,9252.0,23.81800047426999
63.0,0.0,8846.0,24.53844572340002
65.0,0.0,8941.0,20.674208939049997
67.0,0.0,8862.0,16.733236211899996
69.0,0.0,8961.0,17.23748557076003
71.0,0.0,8960.0,24.827564538530016
73.0,0.0,8684.0,28.75769713762002
